id_data_diri,id_user,nama,nik,jenis_kelamin,tanggal_lahir,id_lokasi,created_at,updated_at
2143,2143,Kartika Setiawan,3302035102062143,PEREMPUAN,2006-02-11,138,2026-05-08 01:53:33,2026-05-08 01:53:33
2144,2144,Fitri Nugroho,3302036507932144,PEREMPUAN,1993-07-25,108,2026-05-08 01:53:33,2026-05-08 01:53:33
2145,2145,Fajar Hidayat,3302031509832145,LAKI_LAKI,1983-09-15,237,2026-05-08 01:53:33,2026-05-08 01:53:33
2146,2146,Galih Wati,3302031007792146,LAKI_LAKI,1979-07-10,119,2026-05-08 01:53:33,2026-05-08 01:53:33
2147,2147,Teguh Ramadhan,3302031901012147,LAKI_LAKI,2001-01-19,94,2026-05-08 01:53:33,2026-05-08 01:53:33
2148,2148,Arif Purnomo,3302031001862148,LAKI_LAKI,1986-01-10,69,2026-05-08 01:53:33,2026-05-08 01:53:33
2149,2149,Intan Lestari,3302034306862149,PEREMPUAN,1986-06-03,109,2026-05-08 01:53:33,2026-05-08 01:53:33
2150,2150,Maya Kurniawan,3302034406742150,PEREMPUAN,1974-06-04,217,2026-05-08 01:53:33,2026-05-08 01:53:33
2151,2151,Sri Wibowo,3302035312912151,PEREMPUAN,1991-12-13,191,2026-05-08 01:53:33,2026-05-08 01:53:33
2152,2152,Bagus Susanto,3302031305942152,LAKI_LAKI,1994-05-13,125,2026-05-08 01:53:33,2026-05-08 01:53:33
2153,2153,Ahmad Susanto,3302031503912153,LAKI_LAKI,1991-03-15,226,2026-05-08 01:53:33,2026-05-08 01:53:33
2154,2154,Tri Wati,3302036207902154,PEREMPUAN,1990-07-22,86,2026-05-08 01:53:33,2026-05-08 01:53:33
2155,2155,Siti Saputra,3302036804832155,PEREMPUAN,1983-04-28,111,2026-05-08 01:53:33,2026-05-08 01:53:33
2156,2156,Maya Santoso,3302036808852156,PEREMPUAN,1985-08-28,185,2026-05-08 01:53:33,2026-05-08 01:53:33
2157,2157,Ayu Ramadhan,3302036810052157,PEREMPUAN,2005-10-28,239,2026-05-08 01:53:33,2026-05-08 01:53:33
2158,2158,Maya Saputra,3302035210022158,PEREMPUAN,2002-10-12,135,2026-05-08 01:53:33,2026-05-08 01:53:33
2159,2159,Dewi Handayani,3302035909122159,PEREMPUAN,2012-09-19,136,2026-05-08 01:53:33,2026-05-08 01:53:33
2160,2160,Sri Hidayat,3302034701212160,PEREMPUAN,2021-01-07,215,2026-05-08 01:53:33,2026-05-08 01:53:33
2161,2161,Dwi Suryanto,3302031601032161,LAKI_LAKI,2003-01-16,239,2026-05-08 01:53:33,2026-05-08 01:53:33
2162,2162,Sri Ramadhan,3302035706762162,PEREMPUAN,1976-06-17,227,2026-05-08 01:53:33,2026-05-08 01:53:33
2163,2163,Ratna Utami,3302034808992163,PEREMPUAN,1999-08-08,59,2026-05-08 01:53:33,2026-05-08 01:53:33
2164,2164,Bagus Ramadhan,3302031109212164,LAKI_LAKI,2021-09-11,109,2026-05-08 01:53:33,2026-05-08 01:53:33
2165,2165,Tri Susanto,3302035306102165,PEREMPUAN,2010-06-13,146,2026-05-08 01:53:33,2026-05-08 01:53:33
2166,2166,Rangga Prasetyo,3302032705752166,LAKI_LAKI,1975-05-27,90,2026-05-08 01:53:33,2026-05-08 01:53:33
2167,2167,Agus Suryanto,3302030210922167,LAKI_LAKI,1992-10-02,95,2026-05-08 01:53:33,2026-05-08 01:53:33
2168,2168,Galih Susanto,3302031905762168,LAKI_LAKI,1976-05-19,79,2026-05-08 01:53:33,2026-05-08 01:53:33
2169,2169,Fajar Wati,3302032101782169,LAKI_LAKI,1978-01-21,73,2026-05-08 01:53:33,2026-05-08 01:53:33
2170,2170,Hendra Suryanto,3302031204212170,LAKI_LAKI,2021-04-12,213,2026-05-08 01:53:33,2026-05-08 01:53:33
2171,2171,Tri Ramadhan,3302034807112171,PEREMPUAN,2011-07-08,220,2026-05-08 01:53:33,2026-05-08 01:53:33
2172,2172,Dewi Ramadhan,3302034406062172,PEREMPUAN,2006-06-04,188,2026-05-08 01:53:33,2026-05-08 01:53:33
2173,2173,Sri Hidayat,3302034605892173,PEREMPUAN,1989-05-06,164,2026-05-08 01:53:33,2026-05-08 01:53:33
2174,2174,Ayu Saputra,3302037005132174,PEREMPUAN,2013-05-30,209,2026-05-08 01:53:33,2026-05-08 01:53:33
2175,2175,Dimas Purnomo,3302033010812175,LAKI_LAKI,1981-10-30,227,2026-05-08 01:53:33,2026-05-08 01:53:33
2176,2176,Yoga Ramadhan,3302032104112176,LAKI_LAKI,2011-04-21,190,2026-05-08 01:53:33,2026-05-08 01:53:33
2177,2177,Ratna Handayani,3302035311182177,PEREMPUAN,2018-11-13,115,2026-05-08 01:53:33,2026-05-08 01:53:33
2178,2178,Bayu Setiawan,3302031504212178,LAKI_LAKI,2021-04-15,84,2026-05-08 01:53:33,2026-05-08 01:53:33
2179,2179,Yoga Wati,3302031604042179,LAKI_LAKI,2004-04-16,103,2026-05-08 01:53:33,2026-05-08 01:53:33
2180,2180,Andi Lestari,3302032412152180,LAKI_LAKI,2015-12-24,101,2026-05-08 01:53:33,2026-05-08 01:53:33
2181,2181,Fajar Santoso,3302030903812181,LAKI_LAKI,1981-03-09,95,2026-05-08 01:53:33,2026-05-08 01:53:33
2182,2182,Dwi Handayani,3302030108222182,LAKI_LAKI,2022-08-01,61,2026-05-08 01:53:33,2026-05-08 01:53:33
2183,2183,Maya Utami,3302035708132183,PEREMPUAN,2013-08-17,127,2026-05-08 01:53:33,2026-05-08 01:53:33
2184,2184,Kartika Prasetyo,3302036806952184,PEREMPUAN,1995-06-28,237,2026-05-08 01:53:33,2026-05-08 01:53:33
2185,2185,Fajar Suryanto,3302030902702185,LAKI_LAKI,1970-02-09,198,2026-05-08 01:53:33,2026-05-08 01:53:33
2186,2186,Wulan Wati,3302037006052186,PEREMPUAN,2005-06-30,194,2026-05-08 01:53:33,2026-05-08 01:53:33
2187,2187,Maya Wati,3302035507142187,PEREMPUAN,2014-07-15,201,2026-05-08 01:53:33,2026-05-08 01:53:33
2188,2188,Retno Wati,3302035803232188,PEREMPUAN,2023-03-18,77,2026-05-08 01:53:33,2026-05-08 01:53:33
2189,2189,Maya Handayani,3302036301882189,PEREMPUAN,1988-01-23,164,2026-05-08 01:53:33,2026-05-08 01:53:33
2190,2190,Yoga Santoso,3302031901932190,LAKI_LAKI,1993-01-19,60,2026-05-08 01:53:33,2026-05-08 01:53:33
2191,2191,Indah Lestari,3302034112912191,PEREMPUAN,1991-12-01,233,2026-05-08 01:53:33,2026-05-08 01:53:33
2192,2192,Rizky Santoso,3302031003122192,LAKI_LAKI,2012-03-10,205,2026-05-08 01:53:33,2026-05-08 01:53:33
2193,2193,Rahayu Suryanto,3302034906942193,PEREMPUAN,1994-06-09,212,2026-05-08 01:53:33,2026-05-08 01:53:33
2194,2194,Dimas Saputra,3302033108112194,LAKI_LAKI,2011-08-31,83,2026-05-08 01:53:33,2026-05-08 01:53:33
2195,2195,Rahayu Purnomo,3302036804822195,PEREMPUAN,1982-04-28,112,2026-05-08 01:53:33,2026-05-08 01:53:33
2196,2196,Dewi Handayani,3302036106882196,PEREMPUAN,1988-06-21,206,2026-05-08 01:53:33,2026-05-08 01:53:33
2197,2197,Anisa Handayani,3302035809702197,PEREMPUAN,1970-09-18,144,2026-05-08 01:53:33,2026-05-08 01:53:33
2198,2198,Prasetyo Hidayat,3302032806842198,LAKI_LAKI,1984-06-28,173,2026-05-08 01:53:33,2026-05-08 01:53:33
2199,2199,Ratna Wati,3302034707882199,PEREMPUAN,1988-07-07,115,2026-05-08 01:53:33,2026-05-08 01:53:33
2200,2200,Galih Wati,3302030403982200,LAKI_LAKI,1998-03-04,189,2026-05-08 01:53:33,2026-05-08 01:53:33
2201,2201,Maya Handayani,3302035711242201,PEREMPUAN,2024-11-17,127,2026-05-08 01:53:33,2026-05-08 01:53:33
2202,2202,Ayu Wati,3302036812082202,PEREMPUAN,2008-12-28,139,2026-05-08 01:53:33,2026-05-08 01:53:33
2203,2203,Ayu Wati,3302035803962203,PEREMPUAN,1996-03-18,236,2026-05-08 01:53:33,2026-05-08 01:53:33
2204,2204,Wulan Maulana,3302035907762204,PEREMPUAN,1976-07-19,86,2026-05-08 01:53:33,2026-05-08 01:53:33
2205,2205,Intan Ramadhan,3302037001212205,PEREMPUAN,2021-01-30,117,2026-05-08 01:53:33,2026-05-08 01:53:33
2206,2206,Joko Ramadhan,3302031003932206,LAKI_LAKI,1993-03-10,170,2026-05-08 01:53:33,2026-05-08 01:53:33
2207,2207,Rahayu Utami,3302036504902207,PEREMPUAN,1990-04-25,159,2026-05-08 01:53:33,2026-05-08 01:53:33
2208,2208,Ningsih Permadi,3302035707712208,PEREMPUAN,1971-07-17,98,2026-05-08 01:53:33,2026-05-08 01:53:33
2209,2209,Budi Ramadhan,3302032202902209,LAKI_LAKI,1990-02-22,139,2026-05-08 01:53:33,2026-05-08 01:53:33
2210,2210,Intan Susanto,3302034607812210,PEREMPUAN,1981-07-06,240,2026-05-08 01:53:33,2026-05-08 01:53:33
2211,2211,Teguh Cahyono,3302032208212211,LAKI_LAKI,2021-08-22,204,2026-05-08 01:53:33,2026-05-08 01:53:33
2212,2212,Ayu Hidayat,3302035312782212,PEREMPUAN,1978-12-13,81,2026-05-08 01:53:33,2026-05-08 01:53:33
2213,2213,Dimas Nugroho,3302032403212213,LAKI_LAKI,2021-03-24,70,2026-05-08 01:53:33,2026-05-08 01:53:33
2214,2214,Rangga Santoso,3302030105802214,LAKI_LAKI,1980-05-01,177,2026-05-08 01:53:33,2026-05-08 01:53:33
2215,2215,Ningsih Handayani,3302035301972215,PEREMPUAN,1997-01-13,104,2026-05-08 01:53:33,2026-05-08 01:53:33
2216,2216,Indah Lestari,3302035301072216,PEREMPUAN,2007-01-13,175,2026-05-08 01:53:33,2026-05-08 01:53:33
2217,2217,Budi Kurniawan,3302031004812217,LAKI_LAKI,1981-04-10,57,2026-05-08 01:53:33,2026-05-08 01:53:33
2218,2218,Joko Ramadhan,3302032701972218,LAKI_LAKI,1997-01-27,165,2026-05-08 01:53:33,2026-05-08 01:53:33
2219,2219,Sri Nugroho,3302036403042219,PEREMPUAN,2004-03-24,240,2026-05-08 01:53:33,2026-05-08 01:53:33
2220,2220,Budi Prasetyo,3302033010202220,LAKI_LAKI,2020-10-30,91,2026-05-08 01:53:33,2026-05-08 01:53:33
2221,2221,Fitri Wibowo,3302036707792221,PEREMPUAN,1979-07-27,107,2026-05-08 01:53:33,2026-05-08 01:53:33
2222,2222,Maya Handayani,3302036711992222,PEREMPUAN,1999-11-27,190,2026-05-08 01:53:33,2026-05-08 01:53:33
2223,2223,Lestari Ramadhan,3302036801872223,PEREMPUAN,1987-01-28,141,2026-05-08 01:53:33,2026-05-08 01:53:33
2224,2224,Tri Suryanto,3302035703702224,PEREMPUAN,1970-03-17,75,2026-05-08 01:53:33,2026-05-08 01:53:33
2225,2225,Joko Handayani,3302030303762225,LAKI_LAKI,1976-03-03,196,2026-05-08 01:53:33,2026-05-08 01:53:33
2226,2226,Putri Lestari,3302036112862226,PEREMPUAN,1986-12-21,156,2026-05-08 01:53:33,2026-05-08 01:53:33
2227,2227,Sri Saputra,3302034811892227,PEREMPUAN,1989-11-08,112,2026-05-08 01:53:33,2026-05-08 01:53:33
2228,2228,Nur Wati,3302036404742228,PEREMPUAN,1974-04-24,101,2026-05-08 01:53:33,2026-05-08 01:53:33
2229,2229,Agus Nugroho,3302032007062229,LAKI_LAKI,2006-07-20,63,2026-05-08 01:53:33,2026-05-08 01:53:33
2230,2230,Bayu Wijaya,3302032706872230,LAKI_LAKI,1987-06-27,129,2026-05-08 01:53:33,2026-05-08 01:53:33
2231,2231,Wahyu Setiawan,3302031410932231,LAKI_LAKI,1993-10-14,222,2026-05-08 01:53:33,2026-05-08 01:53:33
2232,2232,Bayu Kurniawan,3302030609712232,LAKI_LAKI,1971-09-06,224,2026-05-08 01:53:33,2026-05-08 01:53:33
2233,2233,Ratna Cahyono,3302036612212233,PEREMPUAN,2021-12-26,244,2026-05-08 01:53:33,2026-05-08 01:53:33
2234,2234,Siti Santoso,3302036106182234,PEREMPUAN,2018-06-21,196,2026-05-08 01:53:33,2026-05-08 01:53:33
2235,2235,Rahayu Utami,3302036108822235,PEREMPUAN,1982-08-21,152,2026-05-08 01:53:33,2026-05-08 01:53:33
2236,2236,Dwi Susanto,3302032309832236,LAKI_LAKI,1983-09-23,167,2026-05-08 01:53:33,2026-05-08 01:53:33
2237,2237,Retno Utami,3302035210752237,PEREMPUAN,1975-10-12,103,2026-05-08 01:53:33,2026-05-08 01:53:33
2238,2238,Rizky Lestari,3302030702972238,LAKI_LAKI,1997-02-07,69,2026-05-08 01:53:33,2026-05-08 01:53:33
2239,2239,Teguh Handayani,3302032806902239,LAKI_LAKI,1990-06-28,67,2026-05-08 01:53:33,2026-05-08 01:53:33
2240,2240,Teguh Maulana,3302031307842240,LAKI_LAKI,1984-07-13,126,2026-05-08 01:53:33,2026-05-08 01:53:33
2241,2241,Lestari Hidayat,3302036401052241,PEREMPUAN,2005-01-24,169,2026-05-08 01:53:33,2026-05-08 01:53:33
2242,2242,Nur Setiawan,3302036204842242,PEREMPUAN,1984-04-22,89,2026-05-08 01:53:33,2026-05-08 01:53:33
2243,2243,Ahmad Nugroho,3302032212902243,LAKI_LAKI,1990-12-22,59,2026-05-08 01:53:33,2026-05-08 01:53:33
2244,2244,Bagus Ramadhan,3302031608992244,LAKI_LAKI,1999-08-16,82,2026-05-08 01:53:33,2026-05-08 01:53:33
2245,2245,Ahmad Kurniawan,3302030405882245,LAKI_LAKI,1988-05-04,60,2026-05-08 01:53:33,2026-05-08 01:53:33
2246,2246,Joko Suryanto,3302031309872246,LAKI_LAKI,1987-09-13,174,2026-05-08 01:53:33,2026-05-08 01:53:33
2247,2247,Rina Suryanto,3302036901762247,PEREMPUAN,1976-01-29,171,2026-05-08 01:53:33,2026-05-08 01:53:33
2248,2248,Retno Suryanto,3302035712702248,PEREMPUAN,1970-12-17,91,2026-05-08 01:53:33,2026-05-08 01:53:33
2249,2249,Intan Handayani,3302035109242249,PEREMPUAN,2024-09-11,247,2026-05-08 01:53:33,2026-05-08 01:53:33
2250,2250,Dewi Hidayat,3302034805922250,PEREMPUAN,1992-05-08,126,2026-05-08 01:53:33,2026-05-08 01:53:33
2251,2251,Dewi Saputra,3302036311882251,PEREMPUAN,1988-11-23,99,2026-05-08 01:53:33,2026-05-08 01:53:33
2252,2252,Teguh Utami,3302031003222252,LAKI_LAKI,2022-03-10,179,2026-05-08 01:53:33,2026-05-08 01:53:33
2253,2253,Ahmad Setiawan,3302033101912253,LAKI_LAKI,1991-01-31,124,2026-05-08 01:53:33,2026-05-08 01:53:33
2254,2254,Fajar Permadi,3302031003742254,LAKI_LAKI,1974-03-10,130,2026-05-08 01:53:33,2026-05-08 01:53:33
2255,2255,Rahayu Prasetyo,3302035002762255,PEREMPUAN,1976-02-10,78,2026-05-08 01:53:33,2026-05-08 01:53:33
2256,2256,Anisa Nugroho,3302035708842256,PEREMPUAN,1984-08-17,129,2026-05-08 01:53:33,2026-05-08 01:53:33
2257,2257,Budi Wijaya,3302032906032257,LAKI_LAKI,2003-06-29,239,2026-05-08 01:53:33,2026-05-08 01:53:33
2258,2258,Tri Wijaya,3302036603932258,PEREMPUAN,1993-03-26,241,2026-05-08 01:53:33,2026-05-08 01:53:33
2259,2259,Rangga Lestari,3302032309122259,LAKI_LAKI,2012-09-23,121,2026-05-08 01:53:33,2026-05-08 01:53:33
2260,2260,Intan Maulana,3302034207792260,PEREMPUAN,1979-07-02,101,2026-05-08 01:53:33,2026-05-08 01:53:33
2261,2261,Maya Handayani,3302036806742261,PEREMPUAN,1974-06-28,218,2026-05-08 01:53:33,2026-05-08 01:53:33
2262,2262,Dimas Nugroho,3302032802182262,LAKI_LAKI,2018-02-28,228,2026-05-08 01:53:33,2026-05-08 01:53:33
2263,2263,Lestari Cahyono,3302036304832263,PEREMPUAN,1983-04-23,71,2026-05-08 01:53:33,2026-05-08 01:53:33
2264,2264,Yoga Maulana,3302031612832264,LAKI_LAKI,1983-12-16,65,2026-05-08 01:53:33,2026-05-08 01:53:33
2265,2265,Maya Permadi,3302036507042265,PEREMPUAN,2004-07-25,127,2026-05-08 01:53:33,2026-05-08 01:53:33
2266,2266,Fitri Kurniawan,3302034107152266,PEREMPUAN,2015-07-01,179,2026-05-08 01:53:33,2026-05-08 01:53:33
2267,2267,Dimas Ramadhan,3302030111862267,LAKI_LAKI,1986-11-01,74,2026-05-08 01:53:33,2026-05-08 01:53:33
2268,2268,Fajar Saputra,3302031212782268,LAKI_LAKI,1978-12-12,77,2026-05-08 01:53:33,2026-05-08 01:53:33
2269,2269,Prasetyo Wijaya,3302031109802269,LAKI_LAKI,1980-09-11,186,2026-05-08 01:53:33,2026-05-08 01:53:33
2270,2270,Arif Permadi,3302032302912270,LAKI_LAKI,1991-02-23,161,2026-05-08 01:53:33,2026-05-08 01:53:33
2271,2271,Dimas Santoso,3302031908762271,LAKI_LAKI,1976-08-19,179,2026-05-08 01:53:33,2026-05-08 01:53:33
2272,2272,Ayu Maulana,3302036703732272,PEREMPUAN,1973-03-27,93,2026-05-08 01:53:33,2026-05-08 01:53:33
2273,2273,Rahayu Maulana,3302035704792273,PEREMPUAN,1979-04-17,213,2026-05-08 01:53:33,2026-05-08 01:53:33
2274,2274,Anisa Maulana,3302034511012274,PEREMPUAN,2001-11-05,136,2026-05-08 01:53:33,2026-05-08 01:53:33
2275,2275,Eko Hidayat,3302032704142275,LAKI_LAKI,2014-04-27,99,2026-05-08 01:53:33,2026-05-08 01:53:33
2276,2276,Bagus Utami,3302032802142276,LAKI_LAKI,2014-02-28,118,2026-05-08 01:53:33,2026-05-08 01:53:33
2277,2277,Dimas Hidayat,3302030901202277,LAKI_LAKI,2020-01-09,96,2026-05-08 01:53:33,2026-05-08 01:53:33
2278,2278,Bayu Nugroho,3302031205022278,LAKI_LAKI,2002-05-12,91,2026-05-08 01:53:33,2026-05-08 01:53:33
2279,2279,Agus Purnomo,3302031509032279,LAKI_LAKI,2003-09-15,228,2026-05-08 01:53:33,2026-05-08 01:53:33
2280,2280,Rahayu Purnomo,3302036105932280,PEREMPUAN,1993-05-21,104,2026-05-08 01:53:33,2026-05-08 01:53:33
2281,2281,Teguh Setiawan,3302031902702281,LAKI_LAKI,1970-02-19,106,2026-05-08 01:53:33,2026-05-08 01:53:33
2282,2282,Wulan Wijaya,3302037105962282,PEREMPUAN,1996-05-31,59,2026-05-08 01:53:33,2026-05-08 01:53:33
2283,2283,Ningsih Susanto,3302036101152283,PEREMPUAN,2015-01-21,185,2026-05-08 01:53:33,2026-05-08 01:53:33
2284,2284,Putri Wijaya,3302036001712284,PEREMPUAN,1971-01-20,60,2026-05-08 01:53:33,2026-05-08 01:53:33
2285,2285,Arif Maulana,3302030512702285,LAKI_LAKI,1970-12-05,229,2026-05-08 01:53:33,2026-05-08 01:53:33
2286,2286,Indah Saputra,3302035307152286,PEREMPUAN,2015-07-13,211,2026-05-08 01:53:33,2026-05-08 01:53:33
2287,2287,Retno Susanto,3302037112862287,PEREMPUAN,1986-12-31,120,2026-05-08 01:53:33,2026-05-08 01:53:33
2288,2288,Wahyu Setiawan,3302032208052288,LAKI_LAKI,2005-08-22,95,2026-05-08 01:53:33,2026-05-08 01:53:33
2289,2289,Ayu Utami,3302036502072289,PEREMPUAN,2007-02-25,102,2026-05-08 01:53:33,2026-05-08 01:53:33
2290,2290,Kartika Lestari,3302034509142290,PEREMPUAN,2014-09-05,98,2026-05-08 01:53:33,2026-05-08 01:53:33
2291,2291,Andi Nugroho,3302030703022291,LAKI_LAKI,2002-03-07,59,2026-05-08 01:53:33,2026-05-08 01:53:33
2292,2292,Maya Handayani,3302036403772292,PEREMPUAN,1977-03-24,193,2026-05-08 01:53:33,2026-05-08 01:53:33
2293,2293,Galih Nugroho,3302032009822293,LAKI_LAKI,1982-09-20,62,2026-05-08 01:53:33,2026-05-08 01:53:33
2294,2294,Anisa Nugroho,3302035905212294,PEREMPUAN,2021-05-19,206,2026-05-08 01:53:33,2026-05-08 01:53:33
2295,2295,Sri Lestari,3302034107802295,PEREMPUAN,1980-07-01,160,2026-05-08 01:53:33,2026-05-08 01:53:33
2296,2296,Fajar Ramadhan,3302030910732296,LAKI_LAKI,1973-10-09,136,2026-05-08 01:53:33,2026-05-08 01:53:33
2297,2297,Maya Kurniawan,3302034503222297,PEREMPUAN,2022-03-05,166,2026-05-08 01:53:33,2026-05-08 01:53:33
2298,2298,Fajar Suryanto,3302032507112298,LAKI_LAKI,2011-07-25,99,2026-05-08 01:53:33,2026-05-08 01:53:33
2299,2299,Dewi Suryanto,3302036002862299,PEREMPUAN,1986-02-20,151,2026-05-08 01:53:33,2026-05-08 01:53:33
2300,2300,Joko Maulana,3302032801002300,LAKI_LAKI,2000-01-28,186,2026-05-08 01:53:33,2026-05-08 01:53:33
2301,2301,Yoga Wibowo,3302031506192301,LAKI_LAKI,2019-06-15,104,2026-05-08 01:53:33,2026-05-08 01:53:33
2302,2302,Hendra Permadi,3302030708792302,LAKI_LAKI,1979-08-07,249,2026-05-08 01:53:33,2026-05-08 01:53:33
2303,2303,Joko Ramadhan,3302032911732303,LAKI_LAKI,1973-11-29,191,2026-05-08 01:53:33,2026-05-08 01:53:33
2304,2304,Dwi Saputra,3302030202842304,LAKI_LAKI,1984-02-02,100,2026-05-08 01:53:33,2026-05-08 01:53:33
2305,2305,Agus Saputra,3302032006782305,LAKI_LAKI,1978-06-20,150,2026-05-08 01:53:33,2026-05-08 01:53:33
2306,2306,Rina Handayani,3302035711152306,PEREMPUAN,2015-11-17,192,2026-05-08 01:53:33,2026-05-08 01:53:33
2307,2307,Teguh Suryanto,3302032401092307,LAKI_LAKI,2009-01-24,192,2026-05-08 01:53:33,2026-05-08 01:53:33
2308,2308,Wulan Prasetyo,3302034701062308,PEREMPUAN,2006-01-07,81,2026-05-08 01:53:33,2026-05-08 01:53:33
2309,2309,Yoga Utami,3302031608172309,LAKI_LAKI,2017-08-16,197,2026-05-08 01:53:33,2026-05-08 01:53:33
2310,2310,Bayu Wati,3302030912042310,LAKI_LAKI,2004-12-09,247,2026-05-08 01:53:33,2026-05-08 01:53:33
2311,2311,Budi Purnomo,3302030102702311,LAKI_LAKI,1970-02-01,100,2026-05-08 01:53:33,2026-05-08 01:53:33
2312,2312,Ningsih Susanto,3302034409092312,PEREMPUAN,2009-09-04,117,2026-05-08 01:53:33,2026-05-08 01:53:33
2313,2313,Lestari Purnomo,3302036009162313,PEREMPUAN,2016-09-20,218,2026-05-08 01:53:33,2026-05-08 01:53:33
2314,2314,Maya Wati,3302035304952314,PEREMPUAN,1995-04-13,245,2026-05-08 01:53:33,2026-05-08 01:53:33
2315,2315,Wahyu Nugroho,3302031406232315,LAKI_LAKI,2023-06-14,110,2026-05-08 01:53:33,2026-05-08 01:53:33
2316,2316,Rina Maulana,3302034503862316,PEREMPUAN,1986-03-05,91,2026-05-08 01:53:33,2026-05-08 01:53:33
2317,2317,Anisa Saputra,3302036912822317,PEREMPUAN,1982-12-29,104,2026-05-08 01:53:33,2026-05-08 01:53:33
2318,2318,Bayu Saputra,3302031507712318,LAKI_LAKI,1971-07-15,66,2026-05-08 01:53:33,2026-05-08 01:53:33
2319,2319,Intan Utami,3302035908842319,PEREMPUAN,1984-08-19,191,2026-05-08 01:53:33,2026-05-08 01:53:33
2320,2320,Bayu Susanto,3302031302802320,LAKI_LAKI,1980-02-13,185,2026-05-08 01:53:33,2026-05-08 01:53:33
2321,2321,Rangga Maulana,3302032901782321,LAKI_LAKI,1978-01-29,169,2026-05-08 01:53:33,2026-05-08 01:53:33
2322,2322,Andi Maulana,3302031306062322,LAKI_LAKI,2006-06-13,207,2026-05-08 01:53:33,2026-05-08 01:53:33
2323,2323,Ningsih Wibowo,3302035408212323,PEREMPUAN,2021-08-14,221,2026-05-08 01:53:33,2026-05-08 01:53:33
2324,2324,Rizky Wibowo,3302030102162324,LAKI_LAKI,2016-02-01,243,2026-05-08 01:53:33,2026-05-08 01:53:33
2325,2325,Hendra Suryanto,3302031202752325,LAKI_LAKI,1975-02-12,163,2026-05-08 01:53:33,2026-05-08 01:53:33
2326,2326,Anisa Prasetyo,3302035811712326,PEREMPUAN,1971-11-18,70,2026-05-08 01:53:33,2026-05-08 01:53:33
2327,2327,Rizky Hidayat,3302031603012327,LAKI_LAKI,2001-03-16,193,2026-05-08 01:53:33,2026-05-08 01:53:33
2328,2328,Tri Purnomo,3302034905872328,PEREMPUAN,1987-05-09,103,2026-05-08 01:53:33,2026-05-08 01:53:33
2329,2329,Yoga Santoso,3302030705702329,LAKI_LAKI,1970-05-07,138,2026-05-08 01:53:33,2026-05-08 01:53:33
2330,2330,Hendra Cahyono,3302032803942330,LAKI_LAKI,1994-03-28,115,2026-05-08 01:53:33,2026-05-08 01:53:33
2331,2331,Teguh Hidayat,3302031511012331,LAKI_LAKI,2001-11-15,161,2026-05-08 01:53:33,2026-05-08 01:53:33
2332,2332,Galih Santoso,3302032508202332,LAKI_LAKI,2020-08-25,70,2026-05-08 01:53:33,2026-05-08 01:53:33
2333,2333,Tri Suryanto,3302035909052333,PEREMPUAN,2005-09-19,96,2026-05-08 01:53:33,2026-05-08 01:53:33
2334,2334,Ayu Kurniawan,3302035602092334,PEREMPUAN,2009-02-16,100,2026-05-08 01:53:33,2026-05-08 01:53:33
2335,2335,Galih Purnomo,3302030101152335,LAKI_LAKI,2015-01-01,227,2026-05-08 01:53:33,2026-05-08 01:53:33
2336,2336,Rangga Suryanto,3302033003892336,LAKI_LAKI,1989-03-30,246,2026-05-08 01:53:33,2026-05-08 01:53:33
2337,2337,Yoga Wibowo,3302031405152337,LAKI_LAKI,2015-05-14,216,2026-05-08 01:53:33,2026-05-08 01:53:33
2338,2338,Maya Wijaya,3302035911852338,PEREMPUAN,1985-11-19,81,2026-05-08 01:53:33,2026-05-08 01:53:33
2339,2339,Teguh Wati,3302031012082339,LAKI_LAKI,2008-12-10,82,2026-05-08 01:53:33,2026-05-08 01:53:33
2340,2340,Rizky Nugroho,3302030309762340,LAKI_LAKI,1976-09-03,224,2026-05-08 01:53:33,2026-05-08 01:53:33
2341,2341,Hendra Maulana,3302031701882341,LAKI_LAKI,1988-01-17,94,2026-05-08 01:53:33,2026-05-08 01:53:33
2342,2342,Prasetyo Kurniawan,3302030107182342,LAKI_LAKI,2018-07-01,144,2026-05-08 01:53:33,2026-05-08 01:53:33
2343,2343,Galih Saputra,3302031405112343,LAKI_LAKI,2011-05-14,190,2026-05-08 01:53:33,2026-05-08 01:53:33
2344,2344,Siti Purnomo,3302035103992344,PEREMPUAN,1999-03-11,178,2026-05-08 01:53:33,2026-05-08 01:53:33
2345,2345,Rina Santoso,3302034608042345,PEREMPUAN,2004-08-06,163,2026-05-08 01:53:33,2026-05-08 01:53:33
2346,2346,Anisa Prasetyo,3302036003222346,PEREMPUAN,2022-03-20,217,2026-05-08 01:53:33,2026-05-08 01:53:33
2347,2347,Hendra Saputra,3302032511932347,LAKI_LAKI,1993-11-25,214,2026-05-08 01:53:33,2026-05-08 01:53:33
2348,2348,Galih Wijaya,3302032711112348,LAKI_LAKI,2011-11-27,159,2026-05-08 01:53:33,2026-05-08 01:53:33
2349,2349,Prasetyo Wibowo,3302033004112349,LAKI_LAKI,2011-04-30,145,2026-05-08 01:53:33,2026-05-08 01:53:33
2350,2350,Tri Kurniawan,3302036912212350,PEREMPUAN,2021-12-29,193,2026-05-08 01:53:33,2026-05-08 01:53:33
